protein_0	protein_0
protein_3955	protein_3955
protein_3956	protein_3956
protein_3957	protein_3957
protein_3958	protein_3958
protein_3959	protein_3959
protein_3960	protein_3960
protein_3961	protein_3961
protein_3962	protein_3962
protein_3963	protein_3963
protein_3964	protein_3964
protein_3965	protein_3965
protein_3966	protein_3966
protein_3967	protein_3967
protein_3968	protein_3968
protein_3969	protein_3969
protein_3970	protein_3970
protein_3971	protein_3971
protein_3972	protein_3972
protein_3973	protein_3973
protein_3974	protein_3974
protein_3975	protein_3975
protein_3976	protein_3976
protein_3977	protein_3977
protein_3978	protein_3978
protein_3979	protein_3979
protein_3980	protein_3980
protein_3981	protein_3981
protein_3982	protein_3982
protein_3983	protein_3983
protein_3984	protein_3984
protein_3985	protein_3985
protein_3986	protein_3986
protein_3987	protein_3987
protein_3988	protein_3988
protein_3989	protein_3989
protein_3990	protein_3990
protein_3991	protein_3991
protein_2234	protein_2234
protein_2235	protein_2235
protein_2236	protein_2236
protein_2237	protein_2237
protein_2238	protein_2238
protein_2239	protein_2239
protein_2240	protein_2240
protein_2241	protein_2241
protein_2241	protein_2467
protein_2242	protein_2242
protein_2243	protein_2243
protein_2244	protein_2244
protein_2245	protein_2245
protein_2246	protein_2246
protein_2247	protein_2247
protein_2249	protein_2249
protein_2251	protein_2251
protein_2252	protein_2252
protein_2253	protein_2253
protein_2254	protein_2254
protein_2255	protein_2255
protein_2257	protein_2257
protein_2258	protein_2258
protein_2259	protein_2259
protein_2260	protein_2260
protein_2262	protein_2262
protein_2262	protein_2261
protein_2263	protein_2263
protein_2265	protein_2265
protein_2265	protein_2264
protein_2266	protein_2266
protein_2267	protein_2267
protein_2268	protein_2268
protein_2269	protein_2269
protein_2270	protein_2270
protein_2271	protein_2271
protein_2272	protein_2272
protein_2273	protein_2273
protein_2274	protein_2274
protein_2275	protein_2275
protein_2276	protein_2276
protein_2277	protein_2277
protein_2278	protein_2278
protein_2279	protein_2279
protein_2280	protein_2280
protein_2281	protein_2281
protein_2282	protein_2282
protein_2283	protein_2283
protein_2284	protein_2284
protein_2286	protein_2286
protein_2287	protein_2287
protein_2288	protein_2288
protein_2289	protein_2289
protein_2290	protein_2290
protein_2290	protein_1659
protein_2290	protein_1803
protein_2290	protein_2037
protein_2292	protein_2292
protein_2294	protein_2294
protein_2295	protein_2295
protein_2297	protein_2297
protein_2298	protein_2298
protein_2299	protein_2299
protein_2299	protein_2300
protein_2400	protein_2400
protein_2401	protein_2401
protein_2402	protein_2402
protein_2403	protein_2403
protein_2404	protein_2404
protein_2405	protein_2405
protein_2406	protein_2406
protein_2407	protein_2407
protein_2408	protein_2408
protein_2409	protein_2409
protein_2410	protein_2410
protein_2411	protein_2411
protein_2412	protein_2412
protein_2414	protein_2414
protein_2415	protein_2415
protein_2415	protein_2416
protein_2417	protein_2417
protein_2417	protein_2413
protein_2418	protein_2418
protein_2419	protein_2419
protein_2421	protein_2421
protein_2422	protein_2422
protein_2423	protein_2423
protein_2424	protein_2424
protein_2425	protein_2425
protein_2426	protein_2426
protein_2427	protein_2427
protein_2428	protein_2428
protein_2429	protein_2429
protein_2430	protein_2430
protein_2431	protein_2431
protein_2433	protein_2433
protein_2433	protein_2432
protein_2434	protein_2434
protein_2435	protein_2435
protein_2436	protein_2436
protein_2437	protein_2437
protein_2438	protein_2438
protein_2439	protein_2439
protein_2440	protein_2440
protein_2441	protein_2441
protein_2443	protein_2443
protein_2443	protein_2442
protein_2445	protein_2445
protein_2446	protein_2446
protein_2448	protein_2448
protein_2448	protein_2444
protein_2449	protein_2449
protein_2450	protein_2450
protein_2450	protein_2447
protein_2451	protein_2451
protein_2452	protein_2452
protein_2453	protein_2453
protein_2453	protein_2420
protein_2454	protein_2454
protein_2456	protein_2456
protein_2456	protein_2455
protein_2457	protein_2457
protein_2459	protein_2459
protein_2460	protein_2460
protein_2461	protein_2461
protein_2462	protein_2462
protein_2463	protein_2463
protein_2464	protein_2464
protein_2464	protein_4179
protein_2465	protein_2465
protein_2466	protein_2466
protein_2468	protein_2468
protein_2469	protein_2469
protein_2470	protein_2470
protein_2471	protein_2471
protein_2472	protein_2472
protein_2473	protein_2473
protein_2474	protein_2474
protein_2475	protein_2475
protein_2476	protein_2476
protein_2479	protein_2479
protein_2479	protein_2477
protein_2480	protein_2480
protein_2480	protein_2478
protein_2481	protein_2481
protein_2482	protein_2482
protein_2483	protein_2483
protein_2485	protein_2485
protein_2485	protein_2484
protein_2486	protein_2486
protein_2487	protein_2487
protein_2488	protein_2488
protein_2489	protein_2489
protein_2490	protein_2490
protein_2491	protein_2491
protein_2492	protein_2492
protein_2493	protein_2493
protein_2494	protein_2494
protein_2495	protein_2495
protein_2496	protein_2496
protein_2497	protein_2497
protein_2498	protein_2498
protein_2499	protein_2499
protein_2600	protein_2600
protein_2601	protein_2601
protein_2602	protein_2602
protein_2603	protein_2603
protein_2604	protein_2604
protein_2604	protein_2862
protein_2605	protein_2605
protein_2606	protein_2606
protein_2607	protein_2607
protein_2608	protein_2608
protein_2609	protein_2609
protein_2610	protein_2610
protein_2611	protein_2611
protein_2612	protein_2612
protein_2613	protein_2613
protein_2614	protein_2614
protein_2615	protein_2615
protein_2616	protein_2616
protein_2619	protein_2619
protein_2620	protein_2620
protein_2621	protein_2621
protein_2622	protein_2622
protein_2623	protein_2623
protein_2624	protein_2624
protein_2625	protein_2625
protein_2626	protein_2626
protein_2627	protein_2627
protein_2628	protein_2628
protein_2629	protein_2629
protein_2630	protein_2630
protein_2632	protein_2632
protein_2632	protein_2631
protein_2632	protein_2387
protein_2632	protein_2129
protein_2633	protein_2633
protein_2634	protein_2634
protein_2634	protein_2635
protein_2636	protein_2636
protein_2637	protein_2637
protein_2638	protein_2638
protein_2640	protein_2640
protein_2640	protein_2639
protein_2642	protein_2642
protein_2642	protein_2641
protein_2643	protein_2643
protein_2644	protein_2644
protein_2645	protein_2645
protein_2646	protein_2646
protein_2647	protein_2647
protein_2648	protein_2648
protein_2649	protein_2649
protein_2650	protein_2650
protein_2651	protein_2651
protein_2652	protein_2652
protein_2653	protein_2653
protein_2654	protein_2654
protein_2655	protein_2655
protein_2656	protein_2656
protein_2657	protein_2657
protein_2658	protein_2658
protein_2659	protein_2659
protein_2660	protein_2660
protein_2661	protein_2661
protein_2662	protein_2662
protein_2663	protein_2663
protein_2664	protein_2664
protein_2665	protein_2665
protein_2666	protein_2666
protein_2667	protein_2667
protein_2668	protein_2668
protein_2669	protein_2669
protein_2670	protein_2670
protein_2672	protein_2672
protein_2672	protein_2671
protein_2673	protein_2673
protein_2674	protein_2674
protein_2675	protein_2675
protein_2676	protein_2676
protein_2677	protein_2677
protein_2678	protein_2678
protein_2679	protein_2679
protein_2679	protein_2680
protein_2681	protein_2681
protein_2682	protein_2682
protein_2683	protein_2683
protein_2684	protein_2684
protein_2685	protein_2685
protein_2686	protein_2686
protein_2688	protein_2688
protein_2688	protein_2687
protein_2689	protein_2689
protein_2690	protein_2690
protein_2691	protein_2691
protein_2692	protein_2692
protein_2693	protein_2693
protein_2693	protein_2348
protein_2693	protein_2702
protein_2695	protein_2695
protein_2695	protein_2694
protein_2696	protein_2696
protein_2697	protein_2697
protein_2698	protein_2698
protein_2699	protein_2699
protein_2800	protein_2800
protein_2801	protein_2801
protein_2802	protein_2802
protein_2804	protein_2804
protein_2805	protein_2805
protein_2807	protein_2807
protein_2807	protein_2806
protein_2808	protein_2808
protein_2809	protein_2809
protein_2810	protein_2810
protein_2811	protein_2811
protein_2812	protein_2812
protein_2813	protein_2813
protein_2814	protein_2814
protein_2815	protein_2815
protein_2816	protein_2816
protein_2817	protein_2817
protein_2818	protein_2818
protein_2819	protein_2819
protein_2820	protein_2820
protein_2821	protein_2821
protein_2822	protein_2822
protein_2823	protein_2823
protein_2824	protein_2824
protein_2825	protein_2825
protein_2826	protein_2826
protein_2827	protein_2827
protein_2828	protein_2828
protein_2829	protein_2829
protein_2830	protein_2830
protein_2831	protein_2831
protein_2832	protein_2832
protein_2833	protein_2833
protein_2834	protein_2834
protein_2835	protein_2835
protein_2836	protein_2836
protein_2837	protein_2837
protein_2838	protein_2838
protein_2840	protein_2840
protein_2840	protein_2839
protein_2841	protein_2841
protein_2842	protein_2842
protein_2843	protein_2843
protein_2844	protein_2844
protein_2845	protein_2845
protein_2846	protein_2846
protein_2848	protein_2848
protein_2848	protein_2847
protein_2849	protein_2849
protein_2851	protein_2851
protein_2851	protein_2850
protein_2852	protein_2852
protein_2853	protein_2853
protein_2854	protein_2854
protein_2855	protein_2855
protein_2856	protein_2856
protein_2857	protein_2857
protein_2858	protein_2858
protein_2859	protein_2859
protein_2860	protein_2860
protein_2861	protein_2861
protein_2863	protein_2863
protein_2864	protein_2864
protein_2865	protein_2865
protein_2866	protein_2866
protein_2867	protein_2867
protein_2868	protein_2868
protein_2869	protein_2869
protein_2870	protein_2870
protein_2871	protein_2871
protein_2872	protein_2872
protein_2873	protein_2873
protein_2874	protein_2874
protein_2875	protein_2875
protein_2876	protein_2876
protein_2877	protein_2877
protein_2878	protein_2878
protein_2880	protein_2880
protein_2881	protein_2881
protein_2882	protein_2882
protein_2883	protein_2883
protein_2884	protein_2884
protein_2885	protein_2885
protein_2886	protein_2886
protein_2887	protein_2887
protein_2888	protein_2888
protein_2889	protein_2889
protein_2890	protein_2890
protein_2891	protein_2891
protein_2892	protein_2892
protein_2893	protein_2893
protein_2894	protein_2894
protein_2895	protein_2895
protein_2896	protein_2896
protein_2897	protein_2897
protein_2898	protein_2898
protein_2899	protein_2899
protein_3100	protein_3100
protein_3100	protein_3057
protein_3100	protein_3102
protein_3101	protein_3101
protein_3103	protein_3103
protein_3104	protein_3104
protein_3105	protein_3105
protein_3106	protein_3106
protein_3107	protein_3107
protein_3108	protein_3108
protein_3109	protein_3109
protein_3110	protein_3110
protein_3111	protein_3111
protein_3112	protein_3112
protein_3113	protein_3113
protein_3114	protein_3114
protein_3115	protein_3115
protein_3117	protein_3117
protein_3117	protein_3116
protein_3118	protein_3118
protein_3119	protein_3119
protein_3120	protein_3120
protein_3121	protein_3121
protein_3122	protein_3122
protein_3124	protein_3124
protein_3124	protein_3123
protein_3125	protein_3125
protein_3126	protein_3126
protein_3127	protein_3127
protein_3128	protein_3128
protein_3129	protein_3129
protein_3129	protein_3130
protein_3131	protein_3131
protein_3132	protein_3132
protein_3133	protein_3133
protein_3134	protein_3134
protein_3136	protein_3136
protein_3136	protein_3138
protein_3137	protein_3137
protein_3137	protein_3135
protein_3140	protein_3140
protein_3141	protein_3141
protein_3141	protein_3139
protein_3142	protein_3142
protein_3143	protein_3143
protein_3144	protein_3144
protein_3145	protein_3145
protein_3146	protein_3146
protein_3147	protein_3147
protein_3147	protein_3148
protein_3149	protein_3149
protein_3150	protein_3150
protein_3151	protein_3151
protein_3151	protein_2771
protein_3152	protein_3152
protein_3153	protein_3153
protein_3154	protein_3154
protein_3155	protein_3155
protein_3156	protein_3156
protein_3157	protein_3157
protein_3158	protein_3158
protein_3159	protein_3159
protein_3160	protein_3160
protein_3161	protein_3161
protein_3163	protein_3163
protein_3163	protein_3162
protein_3164	protein_3164
protein_3165	protein_3165
protein_3166	protein_3166
protein_3167	protein_3167
protein_3168	protein_3168
protein_3169	protein_3169
protein_3170	protein_3170
protein_3171	protein_3171
protein_3172	protein_3172
protein_3173	protein_3173
protein_3174	protein_3174
protein_3175	protein_3175
protein_3175	protein_1923
protein_3176	protein_3176
protein_3177	protein_3177
protein_3178	protein_3178
protein_3179	protein_3179
protein_3181	protein_3181
protein_3181	protein_3180
protein_3182	protein_3182
protein_3183	protein_3183
protein_3184	protein_3184
protein_3184	protein_3185
protein_3186	protein_3186
protein_3187	protein_3187
protein_3188	protein_3188
protein_3189	protein_3189
protein_3190	protein_3190
protein_3191	protein_3191
protein_3192	protein_3192
protein_3193	protein_3193
protein_3194	protein_3194
protein_3195	protein_3195
protein_3196	protein_3196
protein_3197	protein_3197
protein_3198	protein_3198
protein_3199	protein_3199
protein_3300	protein_3300
protein_3301	protein_3301
protein_3302	protein_3302
protein_3303	protein_3303
protein_3304	protein_3304
protein_3309	protein_3309
protein_3310	protein_3310
protein_3311	protein_3311
protein_3311	protein_2458
protein_3313	protein_3313
protein_3314	protein_3314
protein_3316	protein_3316
protein_3317	protein_3317
protein_3318	protein_3318
protein_3318	protein_2256
protein_3320	protein_3320
protein_3320	protein_3319
protein_3321	protein_3321
protein_3327	protein_3327
protein_3328	protein_3328
protein_3329	protein_3329
protein_3330	protein_3330
protein_3331	protein_3331
protein_3332	protein_3332
protein_3333	protein_3333
protein_3334	protein_3334
protein_3335	protein_3335
protein_3336	protein_3336
protein_3337	protein_3337
protein_3338	protein_3338
protein_3339	protein_3339
protein_3340	protein_3340
protein_3340	protein_3341
protein_3342	protein_3342
protein_3343	protein_3343
protein_3344	protein_3344
protein_3345	protein_3345
protein_3346	protein_3346
protein_3347	protein_3347
protein_3349	protein_3349
protein_3349	protein_3348
protein_3350	protein_3350
protein_3351	protein_3351
protein_3351	protein_3352
protein_3353	protein_3353
protein_3354	protein_3354
protein_3355	protein_3355
protein_3356	protein_3356
protein_3357	protein_3357
protein_3358	protein_3358
protein_3359	protein_3359
protein_3360	protein_3360
protein_3361	protein_3361
protein_3362	protein_3362
protein_3363	protein_3363
protein_3364	protein_3364
protein_3365	protein_3365
protein_3366	protein_3366
protein_3367	protein_3367
protein_3368	protein_3368
protein_3369	protein_3369
protein_3370	protein_3370
protein_3371	protein_3371
protein_3372	protein_3372
protein_3373	protein_3373
protein_3374	protein_3374
protein_3375	protein_3375
protein_3376	protein_3376
protein_3377	protein_3377
protein_3378	protein_3378
protein_3379	protein_3379
protein_3380	protein_3380
protein_3381	protein_3381
protein_3382	protein_3382
protein_3383	protein_3383
protein_3384	protein_3384
protein_3385	protein_3385
protein_3386	protein_3386
protein_3387	protein_3387
protein_3388	protein_3388
protein_3389	protein_3389
protein_3390	protein_3390
protein_3391	protein_3391
protein_3392	protein_3392
protein_3393	protein_3393
protein_3394	protein_3394
protein_3395	protein_3395
protein_3396	protein_3396
protein_3397	protein_3397
protein_3398	protein_3398
protein_3399	protein_3399
protein_3400	protein_3400
protein_3401	protein_3401
protein_3402	protein_3402
protein_3403	protein_3403
protein_3404	protein_3404
protein_3405	protein_3405
protein_3406	protein_3406
protein_3407	protein_3407
protein_3408	protein_3408
protein_3409	protein_3409
protein_3410	protein_3410
protein_3411	protein_3411
protein_3412	protein_3412
protein_3413	protein_3413
protein_3414	protein_3414
protein_3415	protein_3415
protein_3416	protein_3416
protein_3417	protein_3417
protein_3418	protein_3418
protein_3419	protein_3419
protein_3419	protein_14
protein_3420	protein_3420
protein_3421	protein_3421
protein_3422	protein_3422
protein_3423	protein_3423
protein_3424	protein_3424
protein_3425	protein_3425
protein_3426	protein_3426
protein_3427	protein_3427
protein_3428	protein_3428
protein_3429	protein_3429
protein_3430	protein_3430
protein_3431	protein_3431
protein_3433	protein_3433
protein_3434	protein_3434
protein_3435	protein_3435
protein_3436	protein_3436
protein_3437	protein_3437
protein_3438	protein_3438
protein_3439	protein_3439
protein_3440	protein_3440
protein_3441	protein_3441
protein_3442	protein_3442
protein_3443	protein_3443
protein_3444	protein_3444
protein_3445	protein_3445
protein_3446	protein_3446
protein_3447	protein_3447
protein_3448	protein_3448
protein_3449	protein_3449
protein_3450	protein_3450
protein_3451	protein_3451
protein_3452	protein_3452
protein_3453	protein_3453
protein_3454	protein_3454
protein_3455	protein_3455
protein_3456	protein_3456
protein_3457	protein_3457
protein_3458	protein_3458
protein_3459	protein_3459
protein_3460	protein_3460
protein_3461	protein_3461
protein_3462	protein_3462
protein_3463	protein_3463
protein_3464	protein_3464
protein_3465	protein_3465
protein_3466	protein_3466
protein_3467	protein_3467
protein_3468	protein_3468
protein_3469	protein_3469
protein_3470	protein_3470
protein_3471	protein_3471
protein_3472	protein_3472
protein_3473	protein_3473
protein_3474	protein_3474
protein_3475	protein_3475
protein_3476	protein_3476
protein_3477	protein_3477
protein_3478	protein_3478
protein_3479	protein_3479
protein_3480	protein_3480
protein_3481	protein_3481
protein_3482	protein_3482
protein_3483	protein_3483
protein_3484	protein_3484
protein_3485	protein_3485
protein_3486	protein_3486
protein_3487	protein_3487
protein_3488	protein_3488
protein_3489	protein_3489
protein_3490	protein_3490
protein_3491	protein_3491
protein_3492	protein_3492
protein_3493	protein_3493
protein_3494	protein_3494
protein_3495	protein_3495
protein_3496	protein_3496
protein_3497	protein_3497
protein_3498	protein_3498
protein_3499	protein_3499
protein_3600	protein_3600
protein_3601	protein_3601
protein_3602	protein_3602
protein_3603	protein_3603
protein_3604	protein_3604
protein_3605	protein_3605
protein_3606	protein_3606
protein_3607	protein_3607
protein_3608	protein_3608
protein_3609	protein_3609
protein_3610	protein_3610
protein_3611	protein_3611
protein_3612	protein_3612
protein_3613	protein_3613
protein_3614	protein_3614
protein_3615	protein_3615
protein_3616	protein_3616
protein_3617	protein_3617
protein_3618	protein_3618
protein_3619	protein_3619
protein_3620	protein_3620
protein_3621	protein_3621
protein_3622	protein_3622
protein_3623	protein_3623
protein_3624	protein_3624
protein_3625	protein_3625
protein_3626	protein_3626
protein_3627	protein_3627
protein_3628	protein_3628
protein_3629	protein_3629
protein_3630	protein_3630
protein_3631	protein_3631
protein_3632	protein_3632
protein_3633	protein_3633
protein_3634	protein_3634
protein_3635	protein_3635
protein_3636	protein_3636
protein_3637	protein_3637
protein_3638	protein_3638
protein_3639	protein_3639
protein_3640	protein_3640
protein_3641	protein_3641
protein_3642	protein_3642
protein_3643	protein_3643
protein_3644	protein_3644
protein_3645	protein_3645
protein_3646	protein_3646
protein_3647	protein_3647
protein_3648	protein_3648
protein_3649	protein_3649
protein_3650	protein_3650
protein_3651	protein_3651
protein_3652	protein_3652
protein_3653	protein_3653
protein_3654	protein_3654
protein_3655	protein_3655
protein_3656	protein_3656
protein_3657	protein_3657
protein_3658	protein_3658
protein_3659	protein_3659
protein_3660	protein_3660
protein_3661	protein_3661
protein_3662	protein_3662
protein_3663	protein_3663
protein_3664	protein_3664
protein_3665	protein_3665
protein_3666	protein_3666
protein_3667	protein_3667
protein_3668	protein_3668
protein_3669	protein_3669
protein_3670	protein_3670
protein_3671	protein_3671
protein_3672	protein_3672
protein_3673	protein_3673
protein_3674	protein_3674
protein_3675	protein_3675
protein_3676	protein_3676
protein_3677	protein_3677
protein_3678	protein_3678
protein_3679	protein_3679
protein_3680	protein_3680
protein_3681	protein_3681
protein_3682	protein_3682
protein_3683	protein_3683
protein_3684	protein_3684
protein_3685	protein_3685
protein_3686	protein_3686
protein_3687	protein_3687
protein_3688	protein_3688
protein_3689	protein_3689
protein_3690	protein_3690
protein_3691	protein_3691
protein_3692	protein_3692
protein_3693	protein_3693
protein_3694	protein_3694
protein_3695	protein_3695
protein_3696	protein_3696
protein_3697	protein_3697
protein_3698	protein_3698
protein_3699	protein_3699
protein_3800	protein_3800
protein_3801	protein_3801
protein_3802	protein_3802
protein_3803	protein_3803
protein_3804	protein_3804
protein_3805	protein_3805
protein_3806	protein_3806
protein_3807	protein_3807
protein_3808	protein_3808
protein_3809	protein_3809
protein_3810	protein_3810
protein_3811	protein_3811
protein_3813	protein_3813
protein_3814	protein_3814
protein_3815	protein_3815
protein_3816	protein_3816
protein_3817	protein_3817
protein_3818	protein_3818
protein_3819	protein_3819
protein_3820	protein_3820
protein_3821	protein_3821
protein_3822	protein_3822
protein_3823	protein_3823
protein_3824	protein_3824
protein_3825	protein_3825
protein_3826	protein_3826
protein_3827	protein_3827
protein_3828	protein_3828
protein_3829	protein_3829
protein_3830	protein_3830
protein_3831	protein_3831
protein_3832	protein_3832
protein_3833	protein_3833
protein_3834	protein_3834
protein_3835	protein_3835
protein_3836	protein_3836
protein_3837	protein_3837
protein_3838	protein_3838
protein_3839	protein_3839
protein_3840	protein_3840
protein_3841	protein_3841
protein_3842	protein_3842
protein_3843	protein_3843
protein_3844	protein_3844
protein_3845	protein_3845
protein_3846	protein_3846
protein_3847	protein_3847
protein_3848	protein_3848
protein_3849	protein_3849
protein_3850	protein_3850
protein_3851	protein_3851
protein_3852	protein_3852
protein_3853	protein_3853
protein_3854	protein_3854
protein_3855	protein_3855
protein_3856	protein_3856
protein_3857	protein_3857
protein_3858	protein_3858
protein_3859	protein_3859
protein_3860	protein_3860
protein_3861	protein_3861
protein_3862	protein_3862
protein_3863	protein_3863
protein_3864	protein_3864
protein_3865	protein_3865
protein_3866	protein_3866
protein_3867	protein_3867
protein_3868	protein_3868
protein_3869	protein_3869
protein_3870	protein_3870
protein_3871	protein_3871
protein_3872	protein_3872
protein_3873	protein_3873
protein_3873	protein_1237
protein_3874	protein_3874
protein_3875	protein_3875
protein_3876	protein_3876
protein_3877	protein_3877
protein_3878	protein_3878
protein_3879	protein_3879
protein_3880	protein_3880
protein_3881	protein_3881
protein_3882	protein_3882
protein_3883	protein_3883
protein_3884	protein_3884
protein_3885	protein_3885
protein_3886	protein_3886
protein_3887	protein_3887
protein_3888	protein_3888
protein_3889	protein_3889
protein_3890	protein_3890
protein_3891	protein_3891
protein_3892	protein_3892
protein_3893	protein_3893
protein_3894	protein_3894
protein_3895	protein_3895
protein_3896	protein_3896
protein_3897	protein_3897
protein_3898	protein_3898
protein_3899	protein_3899
protein_4000	protein_4000
protein_4001	protein_4001
protein_4002	protein_4002
protein_4003	protein_4003
protein_4004	protein_4004
protein_4005	protein_4005
protein_4006	protein_4006
protein_4007	protein_4007
protein_4008	protein_4008
protein_4009	protein_4009
protein_4010	protein_4010
protein_4011	protein_4011
protein_4012	protein_4012
protein_4013	protein_4013
protein_4014	protein_4014
protein_4015	protein_4015
protein_4016	protein_4016
protein_4017	protein_4017
protein_4018	protein_4018
protein_4019	protein_4019
protein_4020	protein_4020
protein_4021	protein_4021
protein_4022	protein_4022
protein_4023	protein_4023
protein_4024	protein_4024
protein_4025	protein_4025
protein_4026	protein_4026
protein_4027	protein_4027
protein_4028	protein_4028
protein_4029	protein_4029
protein_4030	protein_4030
protein_4031	protein_4031
protein_4032	protein_4032
protein_4033	protein_4033
protein_4034	protein_4034
protein_4035	protein_4035
protein_4036	protein_4036
protein_4037	protein_4037
protein_4038	protein_4038
protein_4039	protein_4039
protein_4040	protein_4040
protein_4041	protein_4041
protein_4042	protein_4042
protein_4043	protein_4043
protein_4044	protein_4044
protein_4045	protein_4045
protein_4046	protein_4046
protein_4047	protein_4047
protein_4048	protein_4048
protein_4049	protein_4049
protein_4050	protein_4050
protein_4051	protein_4051
protein_4052	protein_4052
protein_4053	protein_4053
protein_4054	protein_4054
protein_4055	protein_4055
protein_4056	protein_4056
protein_4057	protein_4057
protein_4058	protein_4058
protein_4059	protein_4059
protein_4060	protein_4060
protein_4061	protein_4061
protein_4062	protein_4062
protein_4063	protein_4063
protein_4064	protein_4064
protein_4065	protein_4065
protein_4066	protein_4066
protein_4067	protein_4067
protein_4068	protein_4068
protein_4069	protein_4069
protein_4070	protein_4070
protein_4071	protein_4071
protein_4072	protein_4072
protein_4073	protein_4073
protein_4074	protein_4074
protein_4075	protein_4075
protein_4076	protein_4076
protein_4077	protein_4077
protein_4078	protein_4078
protein_4079	protein_4079
protein_4080	protein_4080
protein_4081	protein_4081
protein_4082	protein_4082
protein_4083	protein_4083
protein_4084	protein_4084
protein_4085	protein_4085
protein_4086	protein_4086
protein_4087	protein_4087
protein_4088	protein_4088
protein_4089	protein_4089
protein_4090	protein_4090
protein_4091	protein_4091
protein_4092	protein_4092
protein_4093	protein_4093
protein_4094	protein_4094
protein_4095	protein_4095
protein_4096	protein_4096
protein_4097	protein_4097
protein_4098	protein_4098
protein_4099	protein_4099
protein_4300	protein_4300
protein_4301	protein_4301
protein_4302	protein_4302
protein_4303	protein_4303
protein_4304	protein_4304
protein_4305	protein_4305
protein_4306	protein_4306
protein_4307	protein_4307
protein_4308	protein_4308
protein_4309	protein_4309
protein_4310	protein_4310
protein_4311	protein_4311
protein_4312	protein_4312
protein_4313	protein_4313
protein_4314	protein_4314
protein_4315	protein_4315
protein_4316	protein_4316
protein_4317	protein_4317
protein_4318	protein_4318
protein_4319	protein_4319
protein_4320	protein_4320
protein_4321	protein_4321
protein_4322	protein_4322
protein_4323	protein_4323
protein_4324	protein_4324
protein_4325	protein_4325
protein_4326	protein_4326
protein_4327	protein_4327
protein_4328	protein_4328
protein_4329	protein_4329
protein_4330	protein_4330
protein_4331	protein_4331
protein_4332	protein_4332
protein_4333	protein_4333
protein_4334	protein_4334
protein_4335	protein_4335
protein_4336	protein_4336
protein_4337	protein_4337
protein_4338	protein_4338
protein_4339	protein_4339
protein_4340	protein_4340
protein_4341	protein_4341
protein_4342	protein_4342
protein_4343	protein_4343
protein_4344	protein_4344
protein_4345	protein_4345
protein_4346	protein_4346
protein_4347	protein_4347
protein_4348	protein_4348
protein_4349	protein_4349
protein_4350	protein_4350
protein_4351	protein_4351
protein_4352	protein_4352
protein_4353	protein_4353
protein_4354	protein_4354
protein_4355	protein_4355
protein_4356	protein_4356
protein_4357	protein_4357
protein_4358	protein_4358
protein_4359	protein_4359
protein_4360	protein_4360
protein_4361	protein_4361
protein_4362	protein_4362
protein_4363	protein_4363
protein_4364	protein_4364
protein_4365	protein_4365
protein_4366	protein_4366
protein_4367	protein_4367
protein_4368	protein_4368
protein_4369	protein_4369
protein_4370	protein_4370
protein_4371	protein_4371
protein_4372	protein_4372
protein_4373	protein_4373
protein_4374	protein_4374
protein_4375	protein_4375
protein_4376	protein_4376
protein_4377	protein_4377
protein_4378	protein_4378
protein_4379	protein_4379
protein_4380	protein_4380
protein_4381	protein_4381
protein_4382	protein_4382
protein_4383	protein_4383
protein_4384	protein_4384
protein_4385	protein_4385
protein_4386	protein_4386
protein_4387	protein_4387
protein_4388	protein_4388
protein_4389	protein_4389
protein_4390	protein_4390
protein_4391	protein_4391
protein_4392	protein_4392
protein_4393	protein_4393
protein_4394	protein_4394
protein_4395	protein_4395
protein_4396	protein_4396
protein_4397	protein_4397
protein_4398	protein_4398
protein_4399	protein_4399
protein_4400	protein_4400
protein_4401	protein_4401
protein_4402	protein_4402
protein_4403	protein_4403
protein_4404	protein_4404
protein_4405	protein_4405
protein_4406	protein_4406
protein_4407	protein_4407
protein_4408	protein_4408
protein_4409	protein_4409
protein_4410	protein_4410
protein_4411	protein_4411
protein_4412	protein_4412
protein_4413	protein_4413
protein_4414	protein_4414
protein_4415	protein_4415
protein_4416	protein_4416
protein_4417	protein_4417
protein_4418	protein_4418
protein_4419	protein_4419
protein_4420	protein_4420
protein_4421	protein_4421
protein_4422	protein_4422
protein_4423	protein_4423
protein_4424	protein_4424
protein_4425	protein_4425
protein_4426	protein_4426
protein_4427	protein_4427
protein_4428	protein_4428
protein_4429	protein_4429
protein_4430	protein_4430
protein_4431	protein_4431
protein_4432	protein_4432
protein_4433	protein_4433
protein_4434	protein_4434
protein_4435	protein_4435
protein_4436	protein_4436
protein_4437	protein_4437
protein_4438	protein_4438
protein_4439	protein_4439
protein_4440	protein_4440
protein_4441	protein_4441
protein_4442	protein_4442
protein_4443	protein_4443
protein_4444	protein_4444
protein_4445	protein_4445
protein_4446	protein_4446
protein_4447	protein_4447
protein_4448	protein_4448
protein_4449	protein_4449
protein_4450	protein_4450
protein_4451	protein_4451
protein_4452	protein_4452
protein_4453	protein_4453
protein_4454	protein_4454
protein_4455	protein_4455
protein_4456	protein_4456
protein_4457	protein_4457
protein_4458	protein_4458
protein_4459	protein_4459
protein_4460	protein_4460
protein_4461	protein_4461
protein_4462	protein_4462
protein_4463	protein_4463
protein_4464	protein_4464
protein_4465	protein_4465
protein_4466	protein_4466
protein_4467	protein_4467
protein_4468	protein_4468
protein_4469	protein_4469
protein_4470	protein_4470
